filename,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,area_sum,class_1_perc,class_2_perc,class_3_perc,class_4_perc,class_5_perc,class_6_perc,class_7_perc,SG_all_perc,classifier,date
LULC_cons_Classified_6K_2019-02-27.tif,201915329,7018986,35073,837844,891681,503937,65703,1058383,10411607,0.6741501095844282,0.0033686442448317535,0.08047211155780275,0.0856429751910536,0.04840146194530777,0.006310553212390748,0.10165414426418515,0.0838407558026345,cons,2019-02-27
LULC_gbt_Classified_6K_2019-02-27.tif,201794425,6836436,31150,755538,914401,573023,116280,1184779,10411607,0.6566167931617088,0.002991853226884188,0.0725668957731501,0.08782515513695437,0.05503694098326992,0.011168304758333657,0.11379405695969892,0.0755587490000343,gbt,2019-02-27
LULC_knn_Classified_6K_2019-02-27.tif,201794425,6336782,48005,1488376,722301,567733,58,1248352,10411607,0.6086266990292661,0.004610719555588297,0.14295353253345042,0.0693745931823973,0.054528854191288625,5.570705847810045e-06,0.11990003080216147,0.14756425208903873,knn,2019-02-27
LULC_rf_Classified_6K_2019-02-27.tif,201794425,6836172,38145,832420,826789,664570,74299,1139212,10411607,0.6565914368454361,0.0036636995614605893,0.07995115451437997,0.07941031581387964,0.0638297238841228,0.007136170237697216,0.10941749914302375,0.08361485407584056,rf,2019-02-27
LULC_svm_Classified_6K_2019-02-27.tif,201794425,6629420,40068,1268732,895922,690116,187062,700287,10411607,0.6367335993377391,0.003848397274311257,0.12185746158109886,0.08605030904451157,0.06628333167012547,0.017966678919017976,0.06726022217319574,0.1257058588554101,svm,2019-02-27
LULC_cart_Classified_6K_2019-04-08.tif,199422243,8313592,2935,303763,701507,1200168,231128,2030696,12783789,0.6503229989168313,0.0002295876441640268,0.023761578042315937,0.054874732366124,0.09388202511790518,0.018079772749691036,0.1588493051629685,0.023991165686479965,cart,2019-04-08
LULC_cons_Classified_6K_2019-04-08.tif,199543147,9514574,5136,289715,590634,648516,82440,1652774,12783789,0.7442686984273599,0.00040175882126965645,0.02266268631311108,0.04620179510159312,0.050729560695972065,0.006448792294678831,0.1292867083460154,0.023064445134380735,cons,2019-04-08
LULC_gbt_Classified_6K_2019-04-08.tif,199422243,9246881,5122,240618,745066,689226,190725,1666151,12783789,0.7233286625741397,0.00040066368429579055,0.018822119169832983,0.058282094612168586,0.05391406256783494,0.01491928566718365,0.13033311172454426,0.019222782854128772,gbt,2019-04-08
LULC_knn_Classified_6K_2019-04-08.tif,199422243,8400122,0,522915,466450,640188,4864,2749250,12783789,0.6570917276560181,0.0,0.040904539334934265,0.03648761724712447,0.050078110644660986,0.0003804818743488335,0.21505752324291336,0.040904539334934265,knn,2019-04-08
LULC_rf_Classified_6K_2019-04-08.tif,199422243,9392006,9473,302574,604987,840191,65867,1568691,12783789,0.7346809306693032,0.0007410166109593955,0.0236685696236069,0.047324545172014336,0.06572315922923946,0.005152384789830307,0.12270939390504647,0.024409586234566294,rf,2019-04-08
LULC_svm_Classified_6K_2019-04-08.tif,199422243,8474259,8939,262593,634861,320872,843217,2239048,12783789,0.6628910255011249,0.0006992449578133681,0.020541093098454612,0.049661411026105017,0.02509991364844961,0.06595986526373362,0.17514744650431888,0.02124033805626798,svm,2019-04-08
LULC_cart_Classified_6K_2019-04-20.tif,119875077,3553061,0,154055,403861,0,440820,1201505,5753302,0.6175690064592473,0.0,0.026776797046287507,0.07019638461530439,0.0,0.07662034775855674,0.20883746412060414,0.026776797046287507,cart,2019-04-20
LULC_cons_Classified_6K_2019-04-20.tif,119941967,3853669,0,167135,408782,0,282498,1041218,5753302,0.6698186537052983,0.0,0.029050274086081348,0.07105171951689655,0.0,0.04910188966266676,0.18097746302905704,0.029050274086081348,cons,2019-04-20
LULC_gbt_Classified_6K_2019-04-20.tif,119875077,3730543,0,160441,454745,0,340059,1067514,5753302,0.6484177260293307,0.0,0.027886768328865753,0.07904069697714461,0.0,0.05910675295682375,0.18554805570783525,0.027886768328865753,gbt,2019-04-20
LULC_knn_Classified_6K_2019-04-20.tif,119875077,3866951,0,314888,299043,0,30097,1242323,5753302,0.6721272410174192,0.0,0.05473170016105534,0.05197762954213076,0.0,0.005231256763507287,0.2159321725158874,0.05473170016105534,knn,2019-04-20
LULC_rf_Classified_6K_2019-04-20.tif,119875077,3757533,0,155002,375455,0,316474,1148838,5753302,0.6531089450892722,0.0,0.026941398174474416,0.0652590460226145,0.0,0.05500736794279181,0.19968324277084706,0.026941398174474416,rf,2019-04-20
LULC_svm_Classified_6K_2019-04-20.tif,119875077,3855870,0,161981,389595,0,453047,892809,5753302,0.6702012166230801,0.0,0.028154440702052492,0.06771676508551089,0.0,0.07874556211372183,0.15518201547563468,0.028154440702052492,svm,2019-04-20
LULC_cart_Classified_6K_2019-04-23.tif,194723999,10972842,0,242859,955263,2470282,775405,2065382,17482033,0.6276639564746274,0.0,0.013891919778437668,0.054642557876420896,0.14130404627425197,0.04435439516674062,0.11814312442952143,0.013891919778437668,cart,2019-04-23
LULC_cons_Classified_6K_2019-04-23.tif,194844903,13553731,0,328739,1014391,545221,292236,1747715,17482033,0.7752948984823447,0.0,0.0188043919148305,0.05802477320572499,0.031187505480626883,0.016716362450522774,0.09997206846595015,0.0188043919148305,cons,2019-04-23
LULC_gbt_Classified_6K_2019-04-23.tif,194723999,12939519,0,270547,1069237,1023236,335127,1844367,17482033,0.7401609984376532,0.0,0.015475717269267253,0.06116205134723175,0.058530721226758925,0.019169795641044724,0.10550071607804425,0.015475717269267253,gbt,2019-04-23
LULC_knn_Classified_6K_2019-04-23.tif,194723999,13230225,0,539986,875672,281634,2,2554514,17482033,0.7567898424628303,0.0,0.03088805518214043,0.050089826509308155,0.016109911244304366,1.1440317038641901e-07,0.1461222501982464,0.03088805518214043,knn,2019-04-23
LULC_rf_Classified_6K_2019-04-23.tif,194723999,13196721,0,341025,1211328,741554,116226,1875179,17482033,0.754873360552517,0.0,0.019507170590514274,0.0692898817889201,0.042418064306365286,0.006648311440665969,0.10726321132101742,0.019507170590514274,rf,2019-04-23
LULC_svm_Classified_6K_2019-04-23.tif,194723999,10259368,0,574483,1087964,501531,2918916,2139771,17482033,0.5868521126804874,0.0,0.03286133826655058,0.06223326543314499,0.028688368223535557,0.16696662224582232,0.12239829315045911,0.03286133826655058,svm,2019-04-23
LULC_cart_Classified_6K_2019-05-23.tif,198213879,7708990,1252,136082,1376649,2587935,448993,1732252,13992153,0.5509509508651027,8.947872425351552e-05,0.009725594052609345,0.09838721746395998,0.18495616793212596,0.03208891440795423,0.12380167655399422,0.00981507277686286,cart,2019-05-23
LULC_cons_Classified_6K_2019-05-23.tif,198334783,8858159,184,179984,1264233,1811300,106841,1771452,13992153,0.6330804844686876,1.3150227845564582e-05,0.012863209829109216,0.09035299999935678,0.12945112878625611,0.007635779854608508,0.12660324683413623,0.012876360056954781,cons,2019-05-23
LULC_gbt_Classified_6K_2019-05-23.tif,198213879,8757864,185,138765,1212328,1870587,106896,1905528,13992153,0.625912538263411,1.3221696475160042e-05,0.009917344385813962,0.08664342078020444,0.13368828942908215,0.007639710629236259,0.1361854748157771,0.009930566082289122,gbt,2019-05-23
LULC_knn_Classified_6K_2019-05-23.tif,198213879,9205854,100,222303,1114821,1166564,13599,2268912,13992153,0.6579297696358809,7.146862959545969e-06,0.015887690764959474,0.07967472911423996,0.08337273041539783,0.0009719018938686562,0.16215603131269363,0.01589483762791902,knn,2019-05-23
LULC_rf_Classified_6K_2019-05-23.tif,198213879,8617340,117,164226,1280242,1999842,121820,1808566,13992153,0.6158694805581385,8.361829662668784e-06,0.011737007163943962,0.09149714129055049,0.1429259671474433,0.0087063084573189,0.12925573355294215,0.01174536899360663,rf,2019-05-23
LULC_svm_Classified_6K_2019-05-23.tif,198213879,7675730,11580,333253,991378,1682029,468170,2830013,13992153,0.5485739042447577,0.0008276067307154231,0.023817135218575727,0.07085242707108763,0.12021230756982146,0.03345946831770636,0.20225715084733564,0.02464474194929115,svm,2019-05-23
LULC_cart_Classified_6K_2019-06-19.tif,119844980,3125228,26469,329498,613249,4274,305597,1379084,5783399,0.5403791092400853,0.004576720368074207,0.056973070680407835,0.10603608708304581,0.0007390117818258778,0.05284037985274749,0.2384556209938135,0.061549791048482044,cart,2019-06-19
LULC_cons_Classified_6K_2019-06-19.tif,119911870,3635497,35501,346385,386339,2001,132116,1245560,5783399,0.6286090584446966,0.006138431742302408,0.05989297988950788,0.06680137407085349,0.00034599030777575607,0.022844005748176806,0.21536815979668703,0.0660314116318103,cons,2019-06-19
LULC_gbt_Classified_6K_2019-06-19.tif,119844980,3668671,29636,329825,382854,5822,230813,1135778,5783399,0.6343451316431739,0.005124322219511398,0.0570296118251568,0.06619878725296317,0.0010066744487108705,0.039909575666489554,0.19638589694399436,0.062153934044668194,gbt,2019-06-19
LULC_knn_Classified_6K_2019-06-19.tif,119844980,3439104,56876,434259,283049,0,18437,1551674,5783399,0.5946510002163088,0.009834355194929487,0.07508715895271967,0.048941634495562214,0.0,0.0031879176933841155,0.26829793344709574,0.08492151414764916,knn,2019-06-19
LULC_rf_Classified_6K_2019-06-19.tif,119844980,3594062,34847,350031,381426,1195,115643,1306195,5783399,0.6214445864793351,0.006025349452804484,0.06052340500802383,0.06595187363002276,0.00020662589594804025,0.01999568074068554,0.22585247879318027,0.06654875446082831,rf,2019-06-19
LULC_svm_Classified_6K_2019-06-19.tif,119844980,3505420,36223,575261,441734,6452,209691,1008618,5783399,0.606117613534878,0.006263271823368922,0.09946763140499211,0.07637965148176704,0.0011156069294198793,0.036257398114845615,0.17439882671072843,0.10573090322836103,svm,2019-06-19
LULC_cart_Classified_6K_2019-06-22.tif,197724606,9025560,37879,825604,1217633,1037841,489391,1847518,14481426,0.6232507765464533,0.002615695443252619,0.05701123632437855,0.08408239630544671,0.07166704439189897,0.0337943929002572,0.12757845808831259,0.05962693176763117,cart,2019-06-22
LULC_cons_Classified_6K_2019-06-22.tif,197845510,10181981,38307,883438,1268616,499318,133951,1475815,14481426,0.7031062410566473,0.0026452505436964564,0.06100490379883859,0.08760297501088636,0.03447989169022443,0.009249848737272144,0.1019108891624347,0.06365015434253504,cons,2019-06-22
LULC_gbt_Classified_6K_2019-06-22.tif,197724606,9837514,39480,728862,1215042,917258,231429,1511841,14481426,0.6793194261393871,0.0027262508540250112,0.05033081686844928,0.0839034774614047,0.06334030916568575,0.015981091917329136,0.10439862759371901,0.05305706772247429,gbt,2019-06-22
LULC_knn_Classified_6K_2019-06-22.tif,197724606,9481220,67874,1142242,1691640,317128,121,1781201,14481426,0.6547159098834604,0.004686969363376231,0.07887634822703234,0.11681446288507775,0.0218989483494236,8.35553073295406e-06,0.12299900576089676,0.08356331759040857,knn,2019-06-22
LULC_rf_Classified_6K_2019-06-22.tif,197724606,9886284,35548,772043,1321067,656439,140273,1669772,14481426,0.6826871884025786,0.002454730632190504,0.05331263647654589,0.09122492494868945,0.045329720981897775,0.009686407954575744,0.11530439060352206,0.05576736710873639,rf,2019-06-22
LULC_svm_Classified_6K_2019-06-22.tif,197724606,8113434,40913,574088,1407000,737720,458424,3149847,14481426,0.5602648523702016,0.002825205197333467,0.039643057251406044,0.09715894001046582,0.05094249696127992,0.031655998518377956,0.21750944969093514,0.04246826244873951,svm,2019-06-22
LULC_cart_Classified_6K_2019-09-22.tif,113602014,5371798,669309,1243181,1181122,272231,218114,2045371,11001126,0.4882952890458668,0.060840044919038286,0.11300488695429904,0.10736373713018103,0.024745739663376277,0.019826515940277387,0.18592378634696122,0.17384493187333733,cart,2019-09-22
LULC_cons_Classified_6K_2019-09-22.tif,113668716,5831790,686688,1385145,1154840,39515,51842,1851306,11001126,0.5301084634427421,0.062419792301260796,0.12590938418485526,0.10497470895251995,0.003591905046810663,0.0047124267097749814,0.16828331936203622,0.18832917648611605,cons,2019-09-22
LULC_gbt_Classified_6K_2019-09-22.tif,113602014,5715285,681622,1316674,1232908,59128,95099,1900410,11001126,0.5195181838659061,0.061959293984997534,0.1196853849324151,0.11207107345193573,0.005374722551127948,0.008644478756083696,0.1727468624575339,0.18164467891741262,gbt,2019-09-22
LULC_knn_Classified_6K_2019-09-22.tif,113602014,5530219,701557,1557157,849680,99393,479,2262641,11001126,0.502695724055883,0.06377138122043144,0.14154523818743645,0.07723573023343247,0.009034802437495944,4.354099753061641e-05,0.20567358286779008,0.20531661940786788,knn,2019-09-22
LULC_rf_Classified_6K_2019-09-22.tif,113602014,5768688,682805,1335565,1173621,62591,60435,1917421,11001126,0.5243725051417464,0.06206682843192597,0.12140257279118519,0.10668189783482164,0.0056895085103106716,0.00549352857152986,0.17429315871848028,0.18346940122311117,rf,2019-09-22
LULC_svm_Classified_6K_2019-09-22.tif,113602014,5289796,675545,1422500,1343142,64527,154045,2051571,11001126,0.48084132478802627,0.061406895985010986,0.1293049456937408,0.12209132047028641,0.005865490496154666,0.014002657546145731,0.18648736502063515,0.19071184167875177,svm,2019-09-22
LULC_cart_Classified_6K_2019-10-30.tif,203957782,4183092,59013,906925,398872,291597,228027,2180724,8248250,0.5071490316127664,0.007154608553329494,0.10995362652683903,0.048358379050101534,0.035352589943321314,0.027645500560725,0.2643862637529173,0.11710823508016853,cart,2019-10-30
LULC_cons_Classified_6K_2019-10-30.tif,204078686,4742473,56429,1034170,334574,114906,18878,1946820,8248250,0.5749671748552724,0.006841329979086473,0.12538053526505621,0.040563028521201465,0.013930955051071439,0.0022887279119813294,0.23602824841633074,0.1322218652441427,cons,2019-10-30
LULC_gbt_Classified_6K_2019-10-30.tif,203957782,4727728,55217,914937,356987,131350,51779,2010252,8248250,0.5731795229291061,0.0066943897190313096,0.11092498408753372,0.04328033219167702,0.01592459006455915,0.00627757403085503,0.2437186069772376,0.11761937380656504,gbt,2019-10-30
LULC_knn_Classified_6K_2019-10-30.tif,203957782,4394802,56020,1324469,235693,168907,23,2068336,8248250,0.5328162943654715,0.006791743703209772,0.16057575849422603,0.02857490982935774,0.02047791955869427,2.7884702815748797e-06,0.25076058557875913,0.16736750219743582,knn,2019-10-30
LULC_rf_Classified_6K_2019-10-30.tif,203957782,4505671,49328,931997,311255,173832,11710,2264457,8248250,0.5462578122632074,0.005980420089109811,0.1129933016094323,0.03773588336919953,0.021075015912466282,0.0014196950868366016,0.27453787166974813,0.11897372169854212,rf,2019-10-30
LULC_svm_Classified_6K_2019-10-30.tif,203957782,5316120,50555,1454262,474127,101738,126563,724885,8248250,0.6445148970993847,0.006129178916739915,0.1763115812445064,0.05748213257357621,0.012334495195950656,0.015344224532476585,0.0878834904373655,0.18244076016124633,svm,2019-10-30
LULC_cart_Classified_6K_2019-11-29.tif,205395092,4258229,37199,631991,810356,133914,270395,668856,6810940,0.6252043036643987,0.005461654338461358,0.09279056928999521,0.11897858445383457,0.01966160324419243,0.039700100133021284,0.0982031848760964,0.09825222362845656,cart,2019-11-29
LULC_cons_Classified_6K_2019-11-29.tif,205515996,4908967,48825,665120,499422,29117,38203,621286,6810940,0.7207473564588736,0.007168614023908594,0.09765465559819937,0.07332644245875018,0.004275033989434645,0.005609064240765592,0.0912188332300681,0.10482326962210797,cons,2019-11-29
LULC_gbt_Classified_6K_2019-11-29.tif,205395092,4843283,44520,491055,627955,50629,78764,674734,6810940,0.711103460021671,0.00653654267986504,0.07209797766534429,0.09219799322854114,0.007433482015698273,0.011564336200289535,0.09906620818859072,0.07863452034520933,gbt,2019-11-29
LULC_knn_Classified_6K_2019-11-29.tif,205395092,4600090,70116,957189,236179,16540,0,930826,6810940,0.6753972285763786,0.010294614252951868,0.14053698902060507,0.034676417645728784,0.002428446000111585,0.0,0.1366663045042241,0.15083160327355694,knn,2019-11-29
LULC_rf_Classified_6K_2019-11-29.tif,205395092,4773931,53434,704664,561526,50273,46958,620154,6810940,0.7009210182441777,0.007845319441956617,0.10346060896146493,0.08244471394550532,0.0073812131658772505,0.006894496207571936,0.09105263003344619,0.11130592840342154,rf,2019-11-29
LULC_svm_Classified_6K_2019-11-29.tif,205395092,4964543,38581,474802,557769,59453,133815,581977,6810940,0.7289071699354274,0.005664563188047465,0.0697116697548356,0.0818931013927593,0.008729044742722738,0.019647067805618607,0.08544738318058888,0.07537623294288306,svm,2019-11-29
LULC_cart_Classified_6K_2019-12-31.tif,115162850,6132082,17338,328330,954514,329156,141490,2276073,10178983,0.6024258022633499,0.0017033135825062287,0.03225567819496309,0.09377302231470472,0.03233682579094591,0.013900209873619005,0.22360514797991116,0.03395899177746932,cart,2019-12-31
LULC_cons_Classified_6K_2019-12-31.tif,115229688,6815814,17592,278837,886029,211378,44914,1924419,10178983,0.6695967563753668,0.0017282669594791543,0.027393404625982772,0.08704494348796928,0.02076612172355529,0.004412425091976281,0.18905808173567046,0.029121671585461927,cons,2019-12-31
LULC_gbt_Classified_6K_2019-12-31.tif,115162850,6681385,18263,243718,953754,272115,40773,1968975,10178983,0.6563902307332667,0.001794187101009993,0.023943256413730133,0.0936983586670692,0.02673302431097488,0.004005606454004295,0.19343533631994472,0.025737443514740124,gbt,2019-12-31
LULC_knn_Classified_6K_2019-12-31.tif,115162850,6759540,1054,576954,713927,131384,364,1995760,10178983,0.6640683062345226,0.0001035466902734782,0.056680908102508865,0.07013736048090463,0.012907379843349772,3.575995755175149e-05,0.19606673869088886,0.056784454792782345,knn,2019-12-31
LULC_rf_Classified_6K_2019-12-31.tif,115162850,6727151,15216,252404,801877,281918,53112,2047305,10178983,0.6608863577039081,0.0014948448189765126,0.024796583312890884,0.07877771286188413,0.027696087123831526,0.005217810070023695,0.2011306041084851,0.026291428131867398,rf,2019-12-31
LULC_svm_Classified_6K_2019-12-31.tif,115162850,7376548,17674,292438,795659,452128,153430,1091106,10178983,0.724684185050707,0.001736322774092461,0.028729589193733793,0.0781668463342556,0.04441779694494037,0.015073215074629755,0.10719204462764109,0.030465911967826255,svm,2019-12-31
LULC_cart_Classified_6K_2020-03-25.tif,119200195,4512000,4896,21544,559638,0,413566,806330,6317974,0.7141529863845594,0.0007749319639492027,0.0034099538871163446,0.08857871209979655,0.0,0.06545864227994608,0.1276247733846325,0.004184885851065547,cart,2020-03-25
LULC_cons_Classified_6K_2020-03-25.tif,119267065,4878782,4265,27755,410082,0,494115,502975,6317974,0.7722067232312131,0.0006750581752948018,0.004393022193506969,0.06490719968141687,0.0,0.07820782421706705,0.07961017250150128,0.005068080368801771,cons,2020-03-25
LULC_gbt_Classified_6K_2020-03-25.tif,119200195,4759150,3256,26566,428290,0,559655,541057,6317974,0.7532715392624281,0.0005153550806002051,0.0042048289530789455,0.06778913620094036,0.0,0.08858140283578249,0.08563773766716988,0.00472018403367915,gbt,2020-03-25
LULC_knn_Classified_6K_2020-03-25.tif,119200195,5181397,1055,13557,361947,0,57177,702841,6317974,0.8201041979596624,0.00016698390971536128,0.0021457828094892445,0.05728845987653637,0.0,0.00904989479222295,0.11124468065237368,0.0023127667192046055,knn,2020-03-25
LULC_rf_Classified_6K_2020-03-25.tif,119200195,4798191,1957,35694,396847,0,545438,539847,6317974,0.7594508935934209,0.00030975119555730997,0.005649595898938489,0.06281238257707297,0.0,0.08633115615860401,0.0854462205764063,0.005959347094495799,rf,2020-03-25
LULC_svm_Classified_6K_2020-03-25.tif,119200195,4761727,5505,46572,404716,0,543274,556180,6317974,0.7536794231821783,0.0008713236236806293,0.007371350372761901,0.06405787678138593,0.0,0.08598864129545326,0.08803138474453995,0.00824267399644253,svm,2020-03-25
LULC_cart_Classified_6K_2020-03-28.tif,196853002,10663489,11063,395207,839726,940283,520111,1983151,15353030,0.6945527364956624,0.0007205743752210476,0.02574130318249883,0.05469448050319709,0.061244132265748194,0.033876765693807674,0.12917000748386476,0.026461877557719875,cart,2020-03-28
LULC_cons_Classified_6K_2020-03-28.tif,196973906,11817079,1313,455795,910155,504039,176539,1488110,15353030,0.7696903477684861,8.552057802270952e-05,0.029687625178873488,0.059281783465543934,0.03282993650113365,0.011498642287548452,0.09692614422039167,0.029773145756896196,cons,2020-03-28
LULC_gbt_Classified_6K_2020-03-28.tif,196853002,11385567,1361,399987,968172,790427,307961,1499555,15353030,0.7415843647801118,8.864699671660903e-05,0.02605264237743299,0.0630606466606266,0.051483453103393924,0.020058646403999732,0.09767159967771834,0.0261412893741496,gbt,2020-03-28
LULC_knn_Classified_6K_2020-03-28.tif,196853002,11111592,312,823068,811697,283317,167,2322877,15353030,0.7237393530788385,2.0321721510346817e-05,0.053609482948968376,0.052868847387128146,0.01845349093957349,1.0877331705858713e-05,0.15129762659227527,0.053629804670478724,knn,2020-03-28
LULC_rf_Classified_6K_2020-03-28.tif,196853002,11580956,507,396578,871350,798283,131561,1573795,15353030,0.7543107777422438,3.302279745431358e-05,0.025830601516443334,0.05675426935269455,0.05199514362962881,0.00856905770391903,0.10250712725761625,0.02586362431389765,rf,2020-03-28
LULC_svm_Classified_6K_2020-03-28.tif,196853002,11396924,18827,622453,943262,568356,395315,1407893,15353030,0.742324088469833,0.0012262725989592934,0.04054268115153817,0.06143816562593833,0.03701914214979063,0.025748337624560105,0.09170131237938049,0.04176895375049746,svm,2020-03-28
LULC_cart_Classified_6K_2020-04-12.tif,197365142,8391436,7345,596804,1931196,1019399,539319,2355391,14840890,0.5654267365366902,0.0004949164099996698,0.040213491239406804,0.13012669725333184,0.06868853552583437,0.036340071249096245,0.1587095517856409,0.040708407649406475,cart,2020-04-12
LULC_cons_Classified_6K_2020-04-12.tif,197486046,10173155,6538,686105,1441119,490018,258344,1785611,14840890,0.6854814637127558,0.0004405396172331983,0.046230717969070585,0.0971046210840455,0.033018100666469465,0.01740758135125319,0.12031697559917229,0.046671257586303784,cons,2020-04-12
LULC_gbt_Classified_6K_2020-04-12.tif,197365142,9497958,3292,573051,1592406,675843,328753,2169587,14840890,0.6399857420949822,0.0002218195809011454,0.03861298075789255,0.10729855150196518,0.04553925000454825,0.022151838602671402,0.1461898174570393,0.0388348003387937,gbt,2020-04-12
LULC_knn_Classified_6K_2020-04-12.tif,197365142,10876097,0,1047549,770244,291888,551,1854561,14840890,0.7328466823755179,0.0,0.07058532203931166,0.05190012189295925,0.019667823156158424,3.712715342543473e-05,0.12496292338262732,0.07058532203931166,knn,2020-04-12
LULC_rf_Classified_6K_2020-04-12.tif,197365142,9663152,7185,560931,1568208,694322,211263,2135829,14840890,0.6511167456938229,0.00048413538541152183,0.03779631814534034,0.10566805629581515,0.04678439096307566,0.014235197484786964,0.14391515603174743,0.03828045353075186,rf,2020-04-12
LULC_svm_Classified_6K_2020-04-12.tif,197365142,10410326,8787,1022562,1738471,263328,641619,755797,14840890,0.7014623786039786,0.0005920803941003538,0.06890166290566131,0.11714061622988918,0.017743410267174003,0.043233188845143385,0.05092666275405316,0.06949374329976167,svm,2020-04-12
LULC_cart_Classified_6K_2020-05-09.tif,118677204,4193424,13607,72386,466791,114280,264007,1374819,6499314,0.6452102483431328,0.0020936055712956784,0.011137483125142131,0.07182157993905203,0.017583394185909467,0.04062074858977424,0.21153294024569363,0.013231088696437809,cart,2020-05-09
LULC_cons_Classified_6K_2020-05-09.tif,118744012,4371959,7314,78252,387613,163505,185608,1305063,6499314,0.6726800705428296,0.0011253495368895856,0.012040039918059044,0.05963906344577289,0.025157270444234575,0.02855809090005499,0.20080011521215932,0.01316538945494863,cons,2020-05-09
LULC_gbt_Classified_6K_2020-05-09.tif,118677204,4283004,5379,74588,455672,124985,211069,1344617,6499314,0.6589932414405582,0.0008276258078929561,0.011476288112868528,0.0701107839996652,0.019230491094906325,0.032475581269038545,0.20688598827507027,0.012303913920761484,gbt,2020-05-09
LULC_knn_Classified_6K_2020-05-09.tif,118677204,4299396,0,69416,249602,316078,30165,1534657,6499314,0.6615153537742599,0.0,0.01068051182017056,0.038404360829466,0.04863251721643238,0.0046412590621102475,0.23612599729756095,0.01068051182017056,knn,2020-05-09
LULC_rf_Classified_6K_2020-05-09.tif,118677204,4311421,8106,84496,326314,225427,166258,1377292,6499314,0.6633655490410219,0.0012472085515486712,0.013000756695245067,0.05020745266346571,0.034684737496911214,0.025580853610088695,0.21191344194171877,0.014247965246793738,rf,2020-05-09
LULC_svm_Classified_6K_2020-05-09.tif,118677204,4509230,7162,47053,361988,164205,345746,1063930,6499314,0.6938009149888742,0.001101962453268145,0.007239687142366102,0.05569633964446094,0.025264974118807,0.053197306669596205,0.1636988149826274,0.008341649595634246,svm,2020-05-09
LULC_cart_Classified_6K_2020-05-29.tif,113685403,7652960,10246,210334,872061,1220415,1569468,793227,12328711,0.6207429146485792,0.0008310682276516985,0.017060502107641262,0.07073415866427561,0.09898966728962988,0.1273018728397478,0.06433981622247452,0.01789157033529296,cart,2020-05-29
LULC_cons_Classified_6K_2020-05-29.tif,113752363,8838898,7957,216500,983976,602602,1007060,671718,12328711,0.7169361014302307,0.0006454040491337659,0.017560635495470694,0.07981174998748855,0.0488779402810237,0.0816841273998555,0.05448404135679715,0.01820603954460446,cons,2020-05-29
LULC_gbt_Classified_6K_2020-05-29.tif,113685403,8559140,8997,149185,771390,1018273,1086294,735432,12328711,0.6942445159108686,0.0007297599886963042,0.01210061619580506,0.06256858482610225,0.08259363042900429,0.08811091443379604,0.0596519782157275,0.012830376184501363,gbt,2020-05-29
LULC_knn_Classified_6K_2020-05-29.tif,113685403,8358233,191,547714,819072,708336,532216,1362949,12328711,0.6779486517284735,1.5492292746581537e-05,0.04442589334765005,0.06643614243208394,0.05745418154420198,0.04316882762520753,0.11055081102963643,0.04444138564039663,knn,2020-05-29
LULC_rf_Classified_6K_2020-05-29.tif,113685403,8392577,6728,157568,1046147,888192,1134405,703094,12328711,0.6807343444095656,0.0005457180397853434,0.012780573735567327,0.08485453183224102,0.07204256795377878,0.09201326886484727,0.057028995164214655,0.013326291775352671,rf,2020-05-29
LULC_svm_Classified_6K_2020-05-29.tif,113685403,9018377,8240,403762,1128388,383381,695588,690975,12328711,0.731493908811716,0.0006683585980724181,0.032749733528509184,0.09152522108758977,0.03109660044752448,0.056420172392718106,0.056046005133870036,0.0334180921265816,svm,2020-05-29
LULC_cart_Classified_6K_2020-06-23.tif,119611202,4364951,39704,627298,476750,117523,563199,511493,6700918,0.6513959729099804,0.0059251583141294965,0.09361374068448532,0.07114696822136907,0.017538343253864618,0.0840480364033704,0.0763317802128007,0.09953889899861482,cart,2020-06-23
LULC_cons_Classified_6K_2020-06-23.tif,119678218,4882083,48956,744292,459118,14036,137491,414942,6700918,0.7285692796121367,0.007305864659140733,0.11107313953103141,0.06851568695513062,0.0020946383764135004,0.020518233471891464,0.06192315739425553,0.11837900419017215,cons,2020-06-23
LULC_gbt_Classified_6K_2020-06-23.tif,119611202,4796180,50807,630999,485537,31474,244130,461791,6700918,0.7157496928032846,0.007582095468113474,0.09416605306914665,0.07245828108924778,0.0046969683855256844,0.03643232166100227,0.06891458752367959,0.10174814853726012,gbt,2020-06-23
LULC_knn_Classified_6K_2020-06-23.tif,119611202,4631561,76958,981315,287625,11734,6397,705328,6700918,0.6911830587988094,0.011484695082076814,0.14644486024153705,0.04292322335536713,0.0017511033562864072,0.0009546453187458793,0.10525841384717735,0.15792955532361386,knn,2020-06-23
LULC_rf_Classified_6K_2020-06-23.tif,119611202,4813240,46830,641008,504994,16075,176357,502414,6700918,0.7182956126309857,0.006988594697025094,0.09565972901026397,0.0753619130990709,0.0023989250428075675,0.026318334293898238,0.07497689122594844,0.10264832370728906,rf,2020-06-23
LULC_svm_Classified_6K_2020-06-23.tif,119611202,4538593,45782,1031258,349127,17480,241078,477600,6700918,0.6773091388373951,0.006832198215229615,0.15389801815213974,0.052101368797528934,0.002608597807046736,0.03597686167775818,0.07127381651290167,0.16073021636736937,svm,2020-06-23
