system:index,system:time_start,.geo
A2011098,1.3022232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011099,1.302308101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011100,1.3023951E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011101,1.3024803E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011102,1.302568801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011103,1.3026528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011104,1.302741E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011105,1.302828301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011106,1.302913201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011107,1.3030017E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011108,1.303085401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011109,1.303173901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011110,1.303257601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011111,1.303346101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011112,1.303430401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011113,1.303518301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011114,1.303606801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011115,1.303690501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011116,1.303779001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011117,1.3038627E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011118,1.303951201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011119,1.3040352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011120,1.3041234E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011121,1.3042116E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011122,1.3042956E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011123,1.3043841E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011124,1.304467801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011125,1.3045563E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011126,1.304640001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011127,1.304728501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011128,1.304812801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011129,1.304900701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011130,1.304989201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011131,1.305072901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011132,1.305161401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011133,1.3052451E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011134,1.305333601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011135,1.3054176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011136,1.3055058E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011137,1.305594001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011138,1.305678E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011139,1.3057665E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011140,1.305850201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011141,1.3059387E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011142,1.306022401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011143,1.306110901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011144,1.306195201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011145,1.306283101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011146,1.306371601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011147,1.306455301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011148,1.306543801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011149,1.3066275E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011150,1.306716001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011151,1.3068E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011152,1.3068882E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011153,1.306976401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011154,1.3070604E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011155,1.307148901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011156,1.307232601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011157,1.3073211E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011158,1.307404801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011159,1.307493301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011160,1.307577601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011161,1.307665501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011162,1.307754001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011163,1.307837701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011164,1.307926201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011165,1.308009901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011166,1.308098401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011167,1.3081824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011168,1.308270601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011169,1.308358801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011170,1.3084428E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011171,1.308531301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011172,1.308615E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011173,1.3087035E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011174,1.308787201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011175,1.3088757E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011176,1.308960001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011177,1.309047901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011178,1.3091364E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011179,1.309220101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011180,1.309308601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011181,1.309392301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011182,1.309480801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011183,1.309564801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011184,1.309653001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011185,1.309741201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011186,1.3098252E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011187,1.309913701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011188,1.3099974E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011189,1.3100859E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011190,1.310169601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011191,1.3102581E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011192,1.310342401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011193,1.310430301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011194,1.3105188E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011195,1.310602501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011196,1.310691001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011197,1.310774701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011198,1.310863201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011199,1.310947201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011200,1.311035401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011201,1.311123601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011202,1.311207601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011203,1.311296101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011204,1.3113798E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011205,1.311468301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011206,1.311552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011207,1.3116405E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011208,1.3117248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011209,1.3118127E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011210,1.3119012E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011211,1.311984901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011212,1.3120734E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011213,1.312157101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011214,1.312245601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011215,1.312329601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011216,1.312417801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011217,1.312506001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011218,1.312590001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011219,1.312678501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011220,1.3127622E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011221,1.312850701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011222,1.3129344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011223,1.3130229E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011224,1.3131072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011225,1.3131951E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011226,1.3132836E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011227,1.313367301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011228,1.3134558E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011229,1.313539501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011230,1.313628001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011231,1.313712001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011232,1.313800201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011233,1.313887501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011234,1.313972401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011235,1.314060901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011236,1.314144601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011237,1.314233101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011238,1.3143168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011239,1.314405301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011240,1.3144896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011241,1.3145775E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011242,1.3146648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011243,1.3147497E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011244,1.3148382E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011245,1.314921901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011246,1.3150104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011247,1.315094401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011248,1.315182601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011249,1.315269901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011250,1.315354801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011251,1.315441801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011252,1.315527001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011253,1.315614E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011254,1.315699201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011255,1.315785901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011256,1.315872001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011257,1.315959901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011258,1.3160469E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011259,1.3161321E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011260,1.316219101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011261,1.316304301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011262,1.316391001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011263,1.316476801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011264,1.316563201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011265,1.316652001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011266,1.316737201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011267,1.316824201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011268,1.316909401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011269,1.3169961E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011270,1.317081601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011271,1.3171683E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011272,1.317254401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011273,1.317342301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011274,1.3174293E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011275,1.3175145E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011276,1.317601501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011277,1.3176867E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011278,1.317773401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011279,1.317859201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011280,1.317945601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011281,1.318034401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011282,1.318119601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011283,1.318206601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011284,1.318291801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011285,1.3183785E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011286,1.318464001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011287,1.3185507E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011288,1.318639801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011289,1.318724701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011290,1.3188117E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011291,1.3188969E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011292,1.3189839E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011293,1.3190691E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011294,1.319155801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011295,1.3192416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011296,1.319328001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011297,1.319416801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011298,1.319502001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011299,1.319589001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011300,1.319674201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011301,1.319760901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011302,1.319846401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011303,1.3199331E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011304,1.320022201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011305,1.320107101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011306,1.3201941E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011307,1.320279301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011308,1.3203663E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011309,1.3204515E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011310,1.320538201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011311,1.320624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011312,1.320710401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011313,1.320799201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011314,1.320884401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011315,1.320971401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011316,1.321056601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011317,1.321143301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011318,1.321228801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011319,1.3213155E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011320,1.321404601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011321,1.321489501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011322,1.3215765E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011323,1.3216617E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011324,1.3217487E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011325,1.3218339E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011326,1.321920601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011327,1.3220064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011328,1.322092801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011329,1.322181601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011330,1.322266801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011331,1.322353801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011332,1.322439001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011333,1.3225257E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011334,1.322611201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011335,1.3226979E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011336,1.322787001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011337,1.322871901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011338,1.3229589E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011339,1.3230441E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011340,1.323131101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011341,1.3232163E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011342,1.323303001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011343,1.323388801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011344,1.323475201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011345,1.323564001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011346,1.323649201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011347,1.323736201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011348,1.323821401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011349,1.3239081E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011350,1.323993601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011351,1.324080301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011352,1.324169401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011353,1.3242543E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011354,1.3243413E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011355,1.3244265E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011356,1.324513501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011357,1.324598701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011358,1.324685401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011359,1.324771201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011360,1.3248576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011361,1.324946401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011362,1.325031601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011363,1.325118601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011364,1.325203801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2011365,1.3252905E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012001,1.325376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012002,1.325462701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012003,1.3255518E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012004,1.3256367E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012005,1.325723701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012006,1.3258089E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012007,1.325895901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012008,1.325981101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012009,1.326067801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012010,1.326153601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012011,1.32624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012012,1.326328801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012013,1.326414001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012014,1.326501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012015,1.326586201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012016,1.326672901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012017,1.3267584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012018,1.326845101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012019,1.3269342E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012020,1.3270191E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012021,1.327106101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012022,1.327191301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012023,1.327278301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012024,1.327363501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012025,1.327450201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012026,1.327536001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012027,1.3276224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012028,1.327711201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012029,1.327796401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012030,1.3278834E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012031,1.3279686E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012032,1.328055301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012033,1.3281408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012034,1.328227501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012035,1.3283166E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012036,1.3284015E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012037,1.328488501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012038,1.328573701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012039,1.328660701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012040,1.328745901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012041,1.3288326E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012042,1.328918401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012043,1.3290048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012044,1.329093601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012045,1.329178801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012046,1.3292658E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012047,1.329351001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012048,1.329438E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012049,1.3295232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012050,1.329609901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012051,1.329699E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012052,1.3297839E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012053,1.329870901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012054,1.329956101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012055,1.330043101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012056,1.330128301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012057,1.330215001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012058,1.330300801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012059,1.3303872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012060,1.330476301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012061,1.330561201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012062,1.3306482E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012063,1.330733401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012064,1.3308204E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012065,1.3309056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012066,1.330992301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012067,1.3310784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012068,1.3311663E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012069,1.331253301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012070,1.3313385E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012071,1.331425501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012072,1.331510701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012073,1.331597401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012074,1.331683201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012075,1.3317696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012076,1.331858401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012077,1.331943601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012078,1.332030601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012079,1.332115801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012080,1.3322028E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2012081,1.332288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
